2023-05-06 05:15:00,approved,2
2023-05-06 05:16:00,approved,2
2023-05-06 05:17:00,approved,3
2023-05-06 05:18:00,approved,2
2023-05-06 05:19:00,approved,1
2023-05-06 05:21:00,approved,4
2023-05-06 05:22:00,approved,5
2023-05-06 05:23:00,approved,2
2023-05-06 05:25:00,approved,3
2023-05-06 05:25:00,denied,1
2023-05-06 05:26:00,approved,3
2023-05-06 05:27:00,denied,2
2023-05-06 05:27:00,approved,2
2023-05-06 05:28:00,denied,1
2023-05-06 05:28:00,approved,4
2023-05-06 05:30:00,approved,5
2023-05-06 05:31:00,approved,3
2023-05-06 05:32:00,approved,3
2023-05-06 05:32:00,denied,2
2023-05-06 05:33:00,approved,5
2023-05-06 05:34:00,denied,3
2023-05-06 05:34:00,approved,4
2023-05-06 05:35:00,denied,1
2023-05-06 05:35:00,approved,5
2023-05-06 05:36:00,approved,5
2023-05-06 05:36:00,refunded,1
2023-05-06 05:36:00,denied,2
2023-05-06 05:37:00,denied,2
2023-05-06 05:37:00,approved,12
2023-05-06 05:38:00,denied,3
2023-05-06 05:38:00,approved,7
2023-05-06 05:39:00,approved,2
2023-05-06 05:40:00,approved,9
2023-05-06 05:40:00,denied,1
2023-05-06 05:41:00,approved,4
2023-05-06 05:42:00,denied,1
2023-05-06 05:42:00,approved,7
2023-05-06 05:43:00,approved,7
2023-05-06 05:44:00,approved,7
2023-05-06 05:44:00,reversed,1
2023-05-06 05:44:00,denied,1
2023-05-06 05:45:00,approved,4
2023-05-06 05:45:00,denied,2
2023-05-06 05:46:00,approved,7
2023-05-06 05:46:00,denied,1
2023-05-06 05:47:00,denied,3
2023-05-06 05:47:00,approved,6
2023-05-06 05:48:00,denied,2
2023-05-06 05:48:00,approved,5
2023-05-06 05:49:00,backend_reversed,1
2023-05-06 05:49:00,approved,10
2023-05-06 05:49:00,denied,2
2023-05-06 05:49:00,reversed,1
2023-05-06 05:50:00,approved,9
2023-05-06 05:51:00,approved,6
2023-05-06 05:51:00,reversed,1
2023-05-06 05:52:00,approved,9
2023-05-06 05:52:00,denied,2
2023-05-06 05:53:00,denied,2
2023-05-06 05:53:00,approved,8
2023-05-06 05:53:00,reversed,1
2023-05-06 05:54:00,approved,11
2023-05-06 05:55:00,approved,9
2023-05-06 05:55:00,backend_reversed,1
2023-05-06 05:55:00,denied,1
2023-05-06 05:55:00,reversed,1
2023-05-06 05:56:00,approved,5
2023-05-06 05:57:00,denied,1
2023-05-06 05:57:00,approved,12
2023-05-06 05:57:00,reversed,1
2023-05-06 05:58:00,denied,3
2023-05-06 05:58:00,approved,10
2023-05-06 05:59:00,approved,10
2023-05-06 05:59:00,denied,1
2023-05-06 06:00:00,approved,12
2023-05-06 06:01:00,denied,2
2023-05-06 06:01:00,backend_reversed,1
2023-05-06 06:01:00,approved,7
2023-05-06 06:02:00,approved,12
2023-05-06 06:02:00,denied,3
2023-05-06 06:03:00,denied,2
2023-05-06 06:03:00,refunded,1
2023-05-06 06:03:00,approved,11
2023-05-06 06:03:00,reversed,1
2023-05-06 06:04:00,denied,3
2023-05-06 06:04:00,approved,20
2023-05-06 06:05:00,approved,18
2023-05-06 06:05:00,denied,2
2023-05-06 06:06:00,approved,19
2023-05-06 06:06:00,denied,6
2023-05-06 06:07:00,approved,17
2023-05-06 06:07:00,denied,3
2023-05-06 06:08:00,approved,18
2023-05-06 06:08:00,denied,3
2023-05-06 06:09:00,approved,19
2023-05-06 06:10:00,approved,15
2023-05-06 06:10:00,denied,4
2023-05-06 06:11:00,approved,12
2023-05-06 06:12:00,approved,22
2023-05-06 06:12:00,denied,1
2023-05-06 06:13:00,approved,19
2023-05-06 06:14:00,approved,23
2023-05-06 06:14:00,denied,1
2023-05-06 06:15:00,approved,14
2023-05-06 06:15:00,denied,2
2023-05-06 06:16:00,denied,2
2023-05-06 06:16:00,approved,18
2023-05-06 06:17:00,approved,23
2023-05-06 06:18:00,approved,23
2023-05-06 06:19:00,approved,22
2023-05-06 06:20:00,denied,3
2023-05-06 06:20:00,approved,29
2023-05-06 06:20:00,reversed,1
2023-05-06 06:21:00,approved,25
2023-05-06 06:21:00,denied,3
2023-05-06 06:22:00,approved,33
2023-05-06 06:22:00,denied,2
2023-05-06 06:23:00,approved,17
2023-05-06 06:23:00,denied,4
2023-05-06 06:24:00,approved,33
2023-05-06 06:24:00,denied,2
2023-05-06 06:25:00,denied,1
2023-05-06 06:25:00,approved,28
2023-05-06 06:26:00,denied,2
2023-05-06 06:26:00,approved,32
2023-05-06 06:27:00,approved,19
2023-05-06 06:27:00,refunded,1
2023-05-06 06:27:00,reversed,1
2023-05-06 06:27:00,denied,4
2023-05-06 06:28:00,approved,25
2023-05-06 06:28:00,denied,3
2023-05-06 06:29:00,approved,37
2023-05-06 06:29:00,denied,1
2023-05-06 06:30:00,denied,3
2023-05-06 06:30:00,approved,29
2023-05-06 06:31:00,approved,23
2023-05-06 06:31:00,denied,5
2023-05-06 06:32:00,approved,42
2023-05-06 06:32:00,denied,4
2023-05-06 06:33:00,denied,6
2023-05-06 06:33:00,approved,28
2023-05-06 06:34:00,approved,38
2023-05-06 06:34:00,denied,5
2023-05-06 06:35:00,denied,5
2023-05-06 06:35:00,approved,44
2023-05-06 06:36:00,denied,5
2023-05-06 06:36:00,approved,34
2023-05-06 06:36:00,reversed,1
2023-05-06 06:37:00,denied,5
2023-05-06 06:37:00,approved,34
2023-05-06 06:38:00,denied,5
2023-05-06 06:38:00,approved,43
2023-05-06 06:39:00,approved,33
2023-05-06 06:39:00,denied,3
2023-05-06 06:40:00,denied,1
2023-05-06 06:40:00,approved,32
2023-05-06 06:41:00,approved,37
2023-05-06 06:41:00,denied,3
2023-05-06 06:42:00,backend_reversed,1
2023-05-06 06:42:00,approved,45
2023-05-06 06:42:00,reversed,1
2023-05-06 06:42:00,denied,2
2023-05-06 06:43:00,approved,36
2023-05-06 06:43:00,denied,8
2023-05-06 06:44:00,denied,3
2023-05-06 06:44:00,approved,43
2023-05-06 06:45:00,approved,34
2023-05-06 06:45:00,denied,1
2023-05-06 06:46:00,approved,34
2023-05-06 06:46:00,reversed,1
2023-05-06 06:46:00,denied,3
2023-05-06 06:47:00,approved,34
2023-05-06 06:47:00,denied,5
2023-05-06 06:47:00,backend_reversed,1
2023-05-06 06:48:00,approved,47
2023-05-06 06:48:00,denied,5
2023-05-06 06:48:00,reversed,1
2023-05-06 06:49:00,denied,4
2023-05-06 06:49:00,approved,54
2023-05-06 06:50:00,approved,49
2023-05-06 06:50:00,denied,4
2023-05-06 06:51:00,approved,55
2023-05-06 06:51:00,denied,1
2023-05-06 06:51:00,reversed,1
2023-05-06 06:52:00,approved,57
2023-05-06 06:52:00,denied,4
2023-05-06 06:53:00,denied,11
2023-05-06 06:53:00,approved,54
2023-05-06 06:53:00,refunded,1
2023-05-06 06:54:00,approved,57
2023-05-06 06:54:00,denied,8
2023-05-06 06:55:00,approved,55
2023-05-06 06:55:00,denied,7
2023-05-06 06:56:00,approved,46
2023-05-06 06:56:00,denied,1
2023-05-06 06:57:00,approved,41
2023-05-06 06:57:00,denied,6
2023-05-06 06:58:00,approved,60
2023-05-06 06:58:00,denied,5
2023-05-06 06:59:00,denied,2
2023-05-06 06:59:00,approved,42
2023-05-06 07:00:00,denied,4
2023-05-06 07:00:00,approved,53
2023-05-06 07:01:00,approved,62
2023-05-06 07:01:00,reversed,1
2023-05-06 07:01:00,denied,6
2023-05-06 07:02:00,approved,65
2023-05-06 07:02:00,denied,11
2023-05-06 07:03:00,approved,63
2023-05-06 07:03:00,denied,3
2023-05-06 07:03:00,refunded,1
2023-05-06 07:04:00,denied,7
2023-05-06 07:04:00,approved,67
2023-05-06 07:05:00,approved,67
2023-05-06 07:05:00,denied,7
2023-05-06 07:06:00,denied,5
2023-05-06 07:06:00,approved,64
2023-05-06 07:07:00,approved,67
2023-05-06 07:07:00,denied,7
2023-05-06 07:07:00,reversed,1
2023-05-06 07:08:00,approved,84
2023-05-06 07:08:00,reversed,1
2023-05-06 07:08:00,denied,6
2023-05-06 07:09:00,refunded,2
2023-05-06 07:09:00,approved,66
2023-05-06 07:09:00,denied,9
2023-05-06 07:10:00,denied,12
2023-05-06 07:10:00,approved,71
2023-05-06 07:11:00,approved,67
2023-05-06 07:11:00,denied,14
2023-05-06 07:12:00,approved,61
2023-05-06 07:12:00,denied,6
2023-05-06 07:12:00,reversed,1
2023-05-06 07:13:00,approved,69
2023-05-06 07:13:00,denied,11
2023-05-06 07:14:00,approved,74
2023-05-06 07:14:00,denied,9
2023-05-06 07:15:00,approved,81
2023-05-06 07:15:00,refunded,1
2023-05-06 07:15:00,denied,6
2023-05-06 07:16:00,approved,80
2023-05-06 07:16:00,reversed,1
2023-05-06 07:16:00,denied,6
2023-05-06 07:17:00,approved,79
2023-05-06 07:17:00,denied,5
2023-05-06 07:18:00,approved,77
2023-05-06 07:18:00,denied,3
2023-05-06 07:19:00,denied,9
2023-05-06 07:19:00,approved,79
2023-05-06 07:20:00,approved,84
2023-05-06 07:20:00,denied,12
2023-05-06 07:21:00,denied,9
2023-05-06 07:21:00,approved,70
2023-05-06 07:21:00,refunded,1
2023-05-06 07:22:00,denied,3
2023-05-06 07:22:00,approved,76
2023-05-06 07:23:00,approved,82
2023-05-06 07:23:00,denied,4
2023-05-06 07:24:00,denied,6
2023-05-06 07:24:00,approved,70
2023-05-06 07:25:00,approved,66
2023-05-06 07:25:00,denied,4
2023-05-06 07:26:00,approved,76
2023-05-06 07:26:00,denied,13
2023-05-06 07:27:00,approved,74
2023-05-06 07:27:00,denied,5
2023-05-06 07:28:00,denied,6
2023-05-06 07:28:00,approved,83
2023-05-06 07:29:00,approved,76
2023-05-06 07:29:00,denied,9
2023-05-06 07:30:00,reversed,1
2023-05-06 07:30:00,approved,77
2023-05-06 07:30:00,denied,14
2023-05-06 07:31:00,refunded,1
2023-05-06 07:31:00,approved,96
2023-05-06 07:31:00,denied,4
2023-05-06 07:32:00,denied,6
2023-05-06 07:32:00,approved,92
2023-05-06 07:33:00,denied,5
2023-05-06 07:33:00,approved,84
2023-05-06 07:33:00,refunded,2
2023-05-06 07:34:00,denied,9
2023-05-06 07:34:00,approved,87
2023-05-06 07:34:00,reversed,1
2023-05-06 07:35:00,approved,48
2023-05-06 07:35:00,denied,4
2023-05-06 07:36:00,denied,10
2023-05-06 07:36:00,approved,111
2023-05-06 07:37:00,approved,72
2023-05-06 07:37:00,denied,10
2023-05-06 07:38:00,denied,8
2023-05-06 07:38:00,refunded,1
2023-05-06 07:38:00,approved,86
2023-05-06 07:39:00,denied,6
2023-05-06 07:39:00,approved,89
2023-05-06 07:40:00,refunded,1
2023-05-06 07:40:00,approved,80
2023-05-06 07:40:00,denied,18
2023-05-06 07:40:00,reversed,2
2023-05-06 07:41:00,reversed,1
2023-05-06 07:41:00,denied,8
2023-05-06 07:41:00,approved,98
2023-05-06 07:42:00,denied,8
2023-05-06 07:42:00,refunded,1
2023-05-06 07:42:00,reversed,1
2023-05-06 07:42:00,approved,99
2023-05-06 07:43:00,backend_reversed,1
2023-05-06 07:43:00,approved,109
2023-05-06 07:43:00,denied,10
2023-05-06 07:44:00,refunded,1
2023-05-06 07:44:00,denied,7
2023-05-06 07:44:00,approved,97
2023-05-06 07:45:00,approved,116
2023-05-06 07:45:00,refunded,1
2023-05-06 07:45:00,denied,15
2023-05-06 07:46:00,refunded,1
2023-05-06 07:46:00,reversed,1
2023-05-06 07:46:00,approved,108
2023-05-06 07:46:00,denied,9
2023-05-06 07:47:00,approved,113
2023-05-06 07:47:00,denied,9
2023-05-06 07:48:00,approved,85
2023-05-06 07:48:00,refunded,1
2023-05-06 07:48:00,reversed,1
2023-05-06 07:48:00,denied,13
2023-05-06 07:49:00,denied,21
2023-05-06 07:49:00,approved,112
2023-05-06 07:50:00,approved,120
2023-05-06 07:50:00,denied,20
2023-05-06 07:51:00,denied,12
2023-05-06 07:51:00,refunded,1
2023-05-06 07:51:00,approved,104
2023-05-06 07:51:00,reversed,2
2023-05-06 07:52:00,reversed,1
2023-05-06 07:52:00,denied,11
2023-05-06 07:52:00,approved,100
2023-05-06 07:53:00,denied,15
2023-05-06 07:53:00,approved,127
2023-05-06 07:53:00,refunded,1
2023-05-06 07:54:00,denied,15
2023-05-06 07:54:00,reversed,1
2023-05-06 07:54:00,approved,108
2023-05-06 07:55:00,denied,8
2023-05-06 07:55:00,approved,101
2023-05-06 07:56:00,approved,131
2023-05-06 07:56:00,denied,13
2023-05-06 07:56:00,reversed,1
2023-05-06 07:57:00,approved,105
2023-05-06 07:57:00,denied,16
2023-05-06 07:57:00,reversed,2
2023-05-06 07:58:00,denied,16
2023-05-06 07:58:00,approved,119
2023-05-06 07:59:00,denied,19
2023-05-06 07:59:00,approved,119
2023-05-06 07:59:00,refunded,4
2023-05-06 08:00:00,denied,15
2023-05-06 08:00:00,approved,118
2023-05-06 08:01:00,approved,123
2023-05-06 08:01:00,denied,13
2023-05-06 08:01:00,backend_reversed,1
2023-05-06 08:02:00,backend_reversed,1
2023-05-06 08:02:00,denied,16
2023-05-06 08:02:00,approved,120
2023-05-06 08:03:00,approved,144
2023-05-06 08:03:00,reversed,1
2023-05-06 08:03:00,denied,23
2023-05-06 08:03:00,failed,1
2023-05-06 08:04:00,approved,140
2023-05-06 08:04:00,denied,11
2023-05-06 08:04:00,reversed,2
2023-05-06 08:04:00,refunded,1
2023-05-06 08:05:00,denied,12
2023-05-06 08:05:00,refunded,1
2023-05-06 08:05:00,reversed,1
2023-05-06 08:05:00,approved,141
2023-05-06 08:06:00,approved,152
2023-05-06 08:06:00,denied,16
2023-05-06 08:06:00,reversed,1
2023-05-06 08:07:00,reversed,1
2023-05-06 08:07:00,approved,138
2023-05-06 08:07:00,denied,10
2023-05-06 08:08:00,approved,152
2023-05-06 08:08:00,refunded,1
2023-05-06 08:08:00,denied,14
2023-05-06 08:09:00,approved,158
2023-05-06 08:09:00,denied,18
2023-05-06 08:10:00,approved,129
2023-05-06 08:10:00,denied,22
2023-05-06 08:10:00,refunded,2
2023-05-06 08:10:00,reversed,1
2023-05-06 08:11:00,denied,23
2023-05-06 08:11:00,approved,168
2023-05-06 08:12:00,denied,18
2023-05-06 08:12:00,approved,146
2023-05-06 08:12:00,reversed,2
2023-05-06 08:13:00,denied,15
2023-05-06 08:13:00,approved,152
2023-05-06 08:14:00,approved,170
2023-05-06 08:14:00,denied,15
2023-05-06 08:14:00,refunded,1
2023-05-06 08:15:00,approved,164
2023-05-06 08:15:00,refunded,1
2023-05-06 08:15:00,denied,14
2023-05-06 08:15:00,reversed,2
2023-05-06 08:16:00,denied,17
2023-05-06 08:16:00,approved,173
2023-05-06 08:17:00,approved,204
2023-05-06 08:17:00,reversed,1
2023-05-06 08:17:00,denied,19
2023-05-06 08:17:00,refunded,3
2023-05-06 08:17:00,backend_reversed,1
2023-05-06 08:18:00,denied,22
2023-05-06 08:18:00,reversed,3
2023-05-06 08:18:00,approved,189
2023-05-06 08:19:00,denied,12
2023-05-06 08:19:00,approved,169
2023-05-06 08:20:00,approved,180
2023-05-06 08:20:00,denied,16
2023-05-06 08:21:00,approved,168
2023-05-06 08:21:00,reversed,1
2023-05-06 08:21:00,denied,22
2023-05-06 08:21:00,refunded,1
2023-05-06 08:22:00,approved,181
2023-05-06 08:22:00,reversed,1
2023-05-06 08:22:00,denied,17
2023-05-06 08:23:00,approved,199
2023-05-06 08:23:00,refunded,1
2023-05-06 08:23:00,denied,18
2023-05-06 08:24:00,denied,14
2023-05-06 08:24:00,approved,184
2023-05-06 08:24:00,reversed,1
2023-05-06 08:25:00,reversed,1
2023-05-06 08:25:00,denied,21
2023-05-06 08:25:00,refunded,2
2023-05-06 08:25:00,approved,202
2023-05-06 08:26:00,approved,185
2023-05-06 08:26:00,refunded,2
2023-05-06 08:26:00,denied,22
2023-05-06 08:27:00,refunded,1
2023-05-06 08:27:00,approved,176
2023-05-06 08:27:00,denied,20
2023-05-06 08:28:00,denied,21
2023-05-06 08:28:00,approved,220
2023-05-06 08:29:00,refunded,2
2023-05-06 08:29:00,approved,219
2023-05-06 08:29:00,denied,28
2023-05-06 08:30:00,approved,199
2023-05-06 08:30:00,denied,16
2023-05-06 08:30:00,reversed,2
2023-05-06 08:31:00,approved,203
2023-05-06 08:31:00,denied,22
2023-05-06 08:32:00,approved,186
